Id;Latitude;Longitude;Elevation;HeartRate;Cadence;TrackSegmentId;Power;Temperature;Time
21122;48,86372;2,236754;29,15491;140;0;15;0;0;2019-06-09 13:41:53.000
21123;48,86389;2,236153;30,42673;139;0;15;0;0;2019-06-09 13:41:47.000
21124;48,86396;2,235952;30,95841;139;0;15;0;0;2019-06-09 13:41:45.000
21125;48,86401;2,235741;31,25657;139;0;15;0;0;2019-06-09 13:41:43.000
21126;48,86402;2,235073;31,18561;138;0;15;0;0;2019-06-09 13:41:37.000
21127;48,86401;2,234947;31,16022;137;0;15;0;0;2019-06-09 13:41:36.000
21128;48,86393;2,234058;31,05433;137;0;15;0;0;2019-06-09 13:41:28.000
21129;48,8639;2,233829;31,75186;137;0;15;0;0;2019-06-09 13:41:26.000
21130;48,86377;2,233162;33,59178;137;0;15;0;0;2019-06-09 13:41:20.000
21131;48,86353;2,232441;33,33752;137;0;15;0;0;2019-06-09 13:41:13.000
21132;48,86326;2,231906;31,84357;138;0;15;0;0;2019-06-09 13:41:07.000
21133;48,86294;2,231432;32,30432;137;0;15;0;0;2019-06-09 13:41:01.000
21134;48,86266;2,231091;32,44478;138;0;15;0;0;2019-06-09 13:40:56.000
21135;48,86254;2,230967;32,29824;138;0;15;0;0;2019-06-09 13:40:54.000
21136;48,86235;2,230804;31,42549;139;0;15;0;0;2019-06-09 13:40:51.000
21137;48,86213;2,230693;30,65879;139;0;15;0;0;2019-06-09 13:40:48.000
21138;48,86162;2,23042;29,68497;141;0;15;0;0;2019-06-09 13:40:41.000
21139;48,86115;2,23013;31,37782;138;0;15;0;0;2019-06-09 13:40:34.000
21140;48,85443;2,229063;31,80034;127;0;15;0;0;2019-06-09 13:38:59.000
21141;48,85163;2,233803;32,49815;135;0;15;0;0;2019-06-09 13:45:07.000
21142;48,85175;2,233168;32,46951;132;0;15;0;0;2019-06-09 13:45:12.000
21143;48,85822;2,237037;33,81664;145;0;15;0;0;2019-06-09 13:50:16.000
21144;48,85841;2,236998;33,42272;144;0;15;0;0;2019-06-09 13:50:13.000
21145;48,85854;2,236976;33,32017;144;0;15;0;0;2019-06-09 13:50:11.000
21146;48,8586;2,236967;33,27684;143;0;15;0;0;2019-06-09 13:50:10.000
21147;48,85915;2,236877;32,76144;142;0;15;0;0;2019-06-09 13:50:02.000
21148;48,85952;2,236872;32,72645;142;0;15;0;0;2019-06-09 13:49:57.000
21149;48,8596;2,236887;32,84861;141;0;15;0;0;2019-06-09 13:49:56.000
21150;48,85967;2,236897;32,93673;141;0;15;0;0;2019-06-09 13:49:55.000
21151;48,86026;2,237047;32,90481;141;0;15;0;0;2019-06-09 13:49:47.000
21152;48,8581;2,237064;34,14713;145;0;15;0;0;2019-06-09 13:50:18.000
21153;48,86034;2,237074;32,75828;141;0;15;0;0;2019-06-09 13:49:46.000
21154;48,86107;2,237423;32,88386;137;0;15;0;0;2019-06-09 13:49:36.000
21155;48,86161;2,237745;32,0588;136;0;15;0;0;2019-06-09 13:49:28.000
21156;48,8618;2,237886;32,1546;135;0;15;0;0;2019-06-09 13:49:25.000
21157;48,86195;2,237946;31,80037;135;0;15;0;0;2019-06-09 13:49:23.000
21158;48,86229;2,238032;30,19822;133;0;15;0;0;2019-06-09 13:49:18.000
21159;48,86236;2,23805;29,82191;132;0;15;0;0;2019-06-09 13:49:17.000
21160;48,86256;2,237965;29,03396;131;0;15;0;0;2019-06-09 13:49:14.000
21161;48,86263;2,237922;29,07638;131;0;15;0;0;2019-06-09 13:49:13.000
21162;48,86294;2,237681;29,41516;132;0;15;0;0;2019-06-09 13:49:08.000
21163;48,86092;2,237337;32,82026;138;0;15;0;0;2019-06-09 13:49:38.000
21164;48,85757;2,237187;35,43928;145;0;15;0;0;2019-06-09 13:50:27.000
21165;48,85709;2,237298;37,00531;145;0;15;0;0;2019-06-09 13:50:35.000
21166;48,8569;2,237336;37,64503;146;0;15;0;0;2019-06-09 13:50:38.000
21167;48,85142;2,236245;34,44344;135;0;15;0;0;2019-06-09 13:51:59.000
21168;48,85145;2,236364;34,35125;135;0;15;0;0;2019-06-09 13:51:58.000
21169;48,8516;2,236678;34,07364;137;0;15;0;0;2019-06-09 13:51:55.000
21170;48,85168;2,236742;34,03685;137;0;15;0;0;2019-06-09 13:51:54.000
21171;48,85175;2,236781;34,23624;138;0;15;0;0;2019-06-09 13:51:53.000
21172;48,852;2,236751;34,87387;139;0;15;0;0;2019-06-09 13:51:50.000
21173;48,85215;2,236711;35,22132;140;0;15;0;0;2019-06-09 13:51:48.000
21174;48,8524;2,236705;35,83487;141;0;15;0;0;2019-06-09 13:51:45.000
21175;48,85256;2,236722;36,35534;142;0;15;0;0;2019-06-09 13:51:43.000
21176;48,85294;2,236825;38,28162;143;0;15;0;0;2019-06-09 13:51:38.000
21177;48,85302;2,236856;38,74817;144;0;15;0;0;2019-06-09 13:51:37.000
21178;48,8536;2,237098;41,09184;145;0;15;0;0;2019-06-09 13:51:29.000
21179;48,85416;2,237302;40,55288;147;0;15;0;0;2019-06-09 13:51:21.000
21180;48,85422;2,237317;40,41597;147;0;15;0;0;2019-06-09 13:51:20.000
21181;48,85476;2,237407;39,27445;149;0;15;0;0;2019-06-09 13:51:12.000
21182;48,85489;2,237412;38,97261;149;0;15;0;0;2019-06-09 13:51:10.000
21183;48,8552;2,237427;38,71783;150;0;15;0;0;2019-06-09 13:51:05.000
21184;48,85546;2,237439;38,74089;149;0;15;0;0;2019-06-09 13:51:01.000
21185;48,85577;2,237447;38,748;148;0;15;0;0;2019-06-09 13:50:56.000
21186;48,85603;2,237444;38,72969;148;0;15;0;0;2019-06-09 13:50:52.000
21187;48,8566;2,237401;38,52255;146;0;15;0;0;2019-06-09 13:50:43.000
21188;48,86314;2,237523;29,74262;132;0;15;0;0;2019-06-09 13:49:05.000
21189;48,86349;2,237152;29,38024;132;0;15;0;0;2019-06-09 13:48:59.000
21190;48,86355;2,237085;29,42552;132;0;15;0;0;2019-06-09 13:48:58.000
21191;48,86371;2,236769;29,13692;132;0;15;0;0;2019-06-09 13:48:54.000
21192;48,85713;2,228703;33,24197;141;0;15;0;0;2019-06-09 13:46:34.000
21193;48,85659;2,228637;32,22181;141;0;15;0;0;2019-06-09 13:46:27.000
21194;48,85619;2,228611;33,32191;141;0;15;0;0;2019-06-09 13:46:22.000
21195;48,85603;2,228629;33,89659;141;0;15;0;0;2019-06-09 13:46:20.000
21196;48,8558;2,228661;34,65432;141;0;15;0;0;2019-06-09 13:46:17.000
21197;48,85572;2,228674;34,46867;142;0;15;0;0;2019-06-09 13:46:16.000
21198;48,85524;2,228773;33,51979;141;0;15;0;0;2019-06-09 13:46:10.000
21199;48,85491;2,228863;32,83043;140;0;15;0;0;2019-06-09 13:46:06.000
21200;48,85476;2,228919;32,53014;140;0;15;0;0;2019-06-09 13:46:04.000
21201;48,85437;2,229112;31,76606;139;0;15;0;0;2019-06-09 13:45:59.000
21202;48,8543;2,229164;31,63683;139;0;15;0;0;2019-06-09 13:45:58.000
21203;48,85391;2,229398;31,96925;138;0;15;0;0;2019-06-09 13:45:53.000
21204;48,85341;2,229813;32,82751;135;0;15;0;0;2019-06-09 13:45:46.000
21205;48,85294;2,23027;32,67554;135;0;15;0;0;2019-06-09 13:45:39.000
21206;48,85255;2,230761;32,08645;135;0;15;0;0;2019-06-09 13:45:33.000
21207;48,85238;2,231069;31,77477;135;0;15;0;0;2019-06-09 13:45:30.000
21208;48,85229;2,231267;31,54975;135;0;15;0;0;2019-06-09 13:45:28.000
21209;48,85221;2,23149;31,31797;134;0;15;0;0;2019-06-09 13:45:26.000
21210;48,8521;2,231829;31,1101;132;0;15;0;0;2019-06-09 13:45:23.000
21211;48,85199;2,232178;31,05173;132;0;15;0;0;2019-06-09 13:45:20.000
21212;48,85196;2,232292;31,00693;132;0;15;0;0;2019-06-09 13:45:19.000
21213;48,8575;2,22879;33,80433;140;0;15;0;0;2019-06-09 13:46:39.000
21214;48,8517;2,233412;32,78967;133;0;15;0;0;2019-06-09 13:45:10.000
21215;48,85764;2,228821;33,41602;140;0;15;0;0;2019-06-09 13:46:41.000
21216;48,85857;2,229129;30,81734;139;0;15;0;0;2019-06-09 13:46:54.000
21217;48,86393;2,236052;30,69285;133;0;15;0;0;2019-06-09 13:48:46.000
21218;48,86398;2,235872;31,09881;133;0;15;0;0;2019-06-09 13:48:44.000
21219;48,86402;2,235665;31,26269;133;0;15;0;0;2019-06-09 13:48:42.000
21220;48,86401;2,234824;31,10877;134;0;15;0;0;2019-06-09 13:48:34.000
21221;48,86394;2,23405;31,08508;132;0;15;0;0;2019-06-09 13:48:27.000
21222;48,86385;2,233379;33,22465;134;0;15;0;0;2019-06-09 13:48:21.000
21223;48,86383;2,233278;33,45985;134;0;15;0;0;2019-06-09 13:48:20.000
21224;48,86373;2,232849;33,77065;133;0;15;0;0;2019-06-09 13:48:16.000
21225;48,86345;2,232183;32,52614;133;0;15;0;0;2019-06-09 13:48:09.000
21226;48,86312;2,23162;31,77746;136;0;15;0;0;2019-06-09 13:48:02.000
21227;48,86275;2,231129;32,38922;137;0;15;0;0;2019-06-09 13:47:55.000
21228;48,86251;2,230887;32,12473;137;0;15;0;0;2019-06-09 13:47:51.000
21229;48,86245;2,230835;31,8368;137;0;15;0;0;2019-06-09 13:47:50.000
21230;48,8619;2,230539;29,98564;138;0;15;0;0;2019-06-09 13:47:42.000
21231;48,86176;2,230465;29,68667;138;0;15;0;0;2019-06-09 13:47:40.000
21232;48,86123;2,230171;31,18064;138;0;15;0;0;2019-06-09 13:47:32.000
21233;48,86075;2,229941;32,17731;137;0;15;0;0;2019-06-09 13:47:25.000
21234;48,86026;2,229777;31,88844;137;0;15;0;0;2019-06-09 13:47:18.000
21235;48,85971;2,22959;31,017;137;0;15;0;0;2019-06-09 13:47:10.000
21236;48,85963;2,229567;30,95978;138;0;15;0;0;2019-06-09 13:47:09.000
21237;48,85906;2,229331;30,44563;137;0;15;0;0;2019-06-09 13:47:01.000
21238;48,85801;2,228933;32,33765;139;0;15;0;0;2019-06-09 13:46:46.000
21239;48,85421;2,229169;31,23339;127;0;15;0;0;2019-06-09 13:38:56.000
21240;48,85401;2,229287;31,56606;127;0;15;0;0;2019-06-09 13:38:53.000
21241;48,85374;2,229485;32,26728;127;0;15;0;0;2019-06-09 13:38:49.000
21242;48,85163;2,236728;34,03521;142;0;15;0;0;2019-06-09 13:30:25.000
21243;48,85172;2,236773;34,14144;142;0;15;0;0;2019-06-09 13:30:24.000
21244;48,85196;2,236754;34,76557;144;0;15;0;0;2019-06-09 13:30:21.000
21245;48,85203;2,236727;34,93953;144;0;15;0;0;2019-06-09 13:30:20.000
21246;48,85252;2,236716;36,20984;147;0;15;0;0;2019-06-09 13:30:14.000
21247;48,85292;2,236817;38,14834;149;0;15;0;0;2019-06-09 13:30:09.000
21248;48,85316;2,236917;39,67931;150;0;15;0;0;2019-06-09 13:30:06.000
21249;48,85322;2,236945;40,13303;150;0;15;0;0;2019-06-09 13:30:05.000
21250;48,85381;2,237191;41,07718;153;0;15;0;0;2019-06-09 13:29:57.000
21251;48,85147;2,236436;34,30582;142;0;15;0;0;2019-06-09 13:30:28.000
21252;48,8541;2,237286;40,67587;155;0;15;0;0;2019-06-09 13:29:53.000
21253;48,85459;2,237384;39,6309;158;0;15;0;0;2019-06-09 13:29:46.000
21254;48,85494;2,237417;38,84814;158;0;15;0;0;2019-06-09 13:29:41.000
21255;48,85508;2,237427;38,72793;158;0;15;0;0;2019-06-09 13:29:39.000
21256;48,85551;2,237451;38,78713;159;0;15;0;0;2019-06-09 13:29:33.000
21257;48,85573;2,237467;38,84462;159;0;15;0;0;2019-06-09 13:29:30.000
21258;48,85616;2,237462;38,81895;158;0;15;0;0;2019-06-09 13:29:24.000
21259;48,85631;2,237448;38,75143;158;0;15;0;0;2019-06-09 13:29:22.000
21260;48,85661;2,237411;38,57176;157;0;15;0;0;2019-06-09 13:29:18.000
21261;48,8569;2,237355;37,75375;156;0;15;0;0;2019-06-09 13:29:14.000
21262;48,85437;2,237355;40,10998;156;0;15;0;0;2019-06-09 13:29:49.000
21263;48,85143;2,236313;34,41283;141;0;15;0;0;2019-06-09 13:30:29.000
21264;48,85139;2,236046;34,57739;141;0;15;0;0;2019-06-09 13:30:31.000
21265;48,85139;2,2359;34,63535;140;0;15;0;0;2019-06-09 13:30:32.000
21266;48,85618;2,228588;33,25304;134;0;15;0;0;2019-06-09 13:32:06.000
21267;48,85579;2,228625;34,29706;134;0;15;0;0;2019-06-09 13:32:01.000
21268;48,85554;2,228671;33,84824;133;0;15;0;0;2019-06-09 13:31:57.000
21269;48,85509;2,228796;33,10329;132;0;15;0;0;2019-06-09 13:31:51.000
21270;48,85488;2,228869;32,73069;133;0;15;0;0;2019-06-09 13:31:48.000
21271;48,85444;2,229051;31,81455;133;0;15;0;0;2019-06-09 13:31:42.000
21272;48,85429;2,229115;31,40736;134;0;15;0;0;2019-06-09 13:31:40.000
21273;48,85379;2,229447;32,15641;136;0;15;0;0;2019-06-09 13:31:33.000
21274;48,85337;2,229795;32,77736;136;0;15;0;0;2019-06-09 13:31:27.000
21275;48,85309;2,230066;32,92044;136;0;15;0;0;2019-06-09 13:31:23.000
21276;48,85282;2,230362;32,5651;135;0;15;0;0;2019-06-09 13:31:19.000
21277;48,85246;2,230868;32,05626;134;0;15;0;0;2019-06-09 13:31:13.000
21278;48,85215;2,231639;31,18468;133;0;15;0;0;2019-06-09 13:31:06.000
21279;48,85212;2,231735;31,16431;132;0;15;0;0;2019-06-09 13:31:05.000
21280;48,85188;2,232545;31,02978;134;0;15;0;0;2019-06-09 13:30:58.000
21281;48,85183;2,232795;31,65882;134;0;15;0;0;2019-06-09 13:30:56.000
21282;48,85168;2,233419;32,83474;135;0;15;0;0;2019-06-09 13:30:51.000
21283;48,8516;2,233912;32,40874;135;0;15;0;0;2019-06-09 13:30:47.000
21284;48,85152;2,234437;32,8287;136;0;15;0;0;2019-06-09 13:30:43.000
21285;48,8515;2,234573;33,17317;137;0;15;0;0;2019-06-09 13:30:42.000
21286;48,85141;2,235489;34,48151;138;0;15;0;0;2019-06-09 13:30:35.000
21287;48,85719;2,237285;36,72493;156;0;15;0;0;2019-06-09 13:29:10.000
21288;48,85768;2,237164;35,21443;154;0;15;0;0;2019-06-09 13:29:03.000
21289;48,85775;2,23715;35,06528;154;0;15;0;0;2019-06-09 13:29:02.000
21290;48,85783;2,237133;34,88833;154;0;15;0;0;2019-06-09 13:29:01.000
21291;48,86406;2,235501;31,34292;138;0;15;0;0;2019-06-09 13:27:23.000
21292;48,86406;2,23539;31,3017;139;0;15;0;0;2019-06-09 13:27:22.000
21293;48,86401;2,234473;30,94918;140;0;15;0;0;2019-06-09 13:27:14.000
21294;48,86398;2,234236;30,81274;140;0;15;0;0;2019-06-09 13:27:12.000
21295;48,86393;2,233899;31,54021;141;0;15;0;0;2019-06-09 13:27:09.000
21296;48,8639;2,233669;32,25741;140;0;15;0;0;2019-06-09 13:27:07.000
21297;48,86383;2,233326;33,40986;140;0;15;0;0;2019-06-09 13:27:04.000
21298;48,86366;2,232684;33,74942;141;0;15;0;0;2019-06-09 13:26:58.000
21299;48,86341;2,232116;32,27437;140;0;15;0;0;2019-06-09 13:26:52.000
21300;48,86306;2,231533;31,99811;139;0;15;0;0;2019-06-09 13:26:45.000
21301;48,86272;2,231105;32,39714;139;0;15;0;0;2019-06-09 13:26:39.000
21302;48,86252;2,230911;32,18011;139;0;15;0;0;2019-06-09 13:26:36.000
21303;48,86247;2,230854;31,9408;139;0;15;0;0;2019-06-09 13:26:35.000
21304;48,86232;2,230778;31,32688;139;0;15;0;0;2019-06-09 13:26:33.000
21305;48,86196;2,230595;30,14451;138;0;15;0;0;2019-06-09 13:26:28.000
21306;48,86182;2,230514;29,78451;138;0;15;0;0;2019-06-09 13:26:26.000
21307;48,86132;2,230247;30,89057;136;0;15;0;0;2019-06-09 13:26:19.000
21308;48,8609;2,230019;31,86917;137;0;15;0;0;2019-06-09 13:26:13.000
21309;48,86045;2,22985;32,12696;137;0;15;0;0;2019-06-09 13:26:07.000
21310;48,85991;2,229668;31,20411;137;0;15;0;0;2019-06-09 13:26:00.000
21311;48,85954;2,229551;30,92201;136;0;15;0;0;2019-06-09 13:25:55.000
21312;48,86403;2,235827;31,35568;139;0;15;0;0;2019-06-09 13:27:26.000
21313;48,85674;2,228602;32,22303;133;0;15;0;0;2019-06-09 13:32:13.000
21314;48,86396;2,236037;30,90875;138;0;15;0;0;2019-06-09 13:27:28.000
21315;48,86356;2,237115;29,65937;138;0;15;0;0;2019-06-09 13:27:39.000
21316;48,8584;2,237001;33,43986;152;0;15;0;0;2019-06-09 13:28:53.000
21317;48,85847;2,236988;33,37424;152;0;15;0;0;2019-06-09 13:28:52.000
21318;48,85855;2,236972;33,28956;151;0;15;0;0;2019-06-09 13:28:51.000
21319;48,85912;2,236885;32,81696;149;0;15;0;0;2019-06-09 13:28:43.000
21320;48,85964;2,236882;32,80656;147;0;15;0;0;2019-06-09 13:28:36.000
21321;48,85992;2,23694;33,29322;145;0;15;0;0;2019-06-09 13:28:32.000
21322;48,86007;2,236984;33,32869;143;0;15;0;0;2019-06-09 13:28:30.000
21323;48,8602;2,237034;33,08628;143;0;15;0;0;2019-06-09 13:28:28.000
21324;48,86077;2,237268;32,77566;141;0;15;0;0;2019-06-09 13:28:20.000
21325;48,86126;2,237536;32,681;140;0;15;0;0;2019-06-09 13:28:13.000
21326;48,86133;2,237576;32,48532;139;0;15;0;0;2019-06-09 13:28:12.000
21327;48,86168;2,237788;32,01349;138;0;15;0;0;2019-06-09 13:28:07.000
21328;48,8618;2,237889;32,17178;138;0;15;0;0;2019-06-09 13:28:05.000
21329;48,86187;2,237941;32,13972;138;0;15;0;0;2019-06-09 13:28:04.000
21330;48,86229;2,238048;30,24982;136;0;15;0;0;2019-06-09 13:27:58.000
21331;48,86236;2,23806;29,83357;136;0;15;0;0;2019-06-09 13:27:57.000
21332;48,8625;2,238021;29,00435;136;0;15;0;0;2019-06-09 13:27:55.000
21333;48,86257;2,237985;29,03596;136;0;15;0;0;2019-06-09 13:27:54.000
21334;48,86263;2,237944;29,07226;136;0;15;0;0;2019-06-09 13:27:53.000
21335;48,86312;2,23758;29,66993;137;0;15;0;0;2019-06-09 13:27:46.000
21336;48,8635;2,237189;29,59714;138;0;15;0;0;2019-06-09 13:27:40.000
21337;48,86371;2,236843;29,47927;138;0;15;0;0;2019-06-09 13:27:36.000
21338;48,85734;2,228695;33,82499;132;0;15;0;0;2019-06-09 13:32:21.000
21339;48,8577;2,228794;33,4415;133;0;15;0;0;2019-06-09 13:32:26.000
21340;48,85814;2,228932;32,13719;133;0;15;0;0;2019-06-09 13:32:32.000
21341;48,85285;2,236827;37,87939;141;0;15;0;0;2019-06-09 13:37:25.000
21342;48,85291;2,23684;38,17651;141;0;15;0;0;2019-06-09 13:37:24.000
21343;48,85308;2,236902;39,24356;142;0;15;0;0;2019-06-09 13:37:21.000
21344;48,85313;2,236908;39,52554;143;0;15;0;0;2019-06-09 13:37:20.000
21345;48,85335;2,237015;41,06832;145;0;15;0;0;2019-06-09 13:37:16.000
21346;48,85341;2,237039;41,10561;146;0;15;0;0;2019-06-09 13:37:15.000
21347;48,85397;2,237259;40,91512;147;0;15;0;0;2019-06-09 13:37:07.000
21348;48,85456;2,237399;39,74553;148;0;15;0;0;2019-06-09 13:36:58.000
21349;48,85507;2,23745;38,81527;148;0;15;0;0;2019-06-09 13:36:50.000
21350;48,8552;2,237456;38,82846;148;0;15;0;0;2019-06-09 13:36:48.000
21351;48,85577;2,237472;38,86969;148;0;15;0;0;2019-06-09 13:36:39.000
21352;48,85582;2,237471;38,86171;148;0;15;0;0;2019-06-09 13:36:38.000
21353;48,85609;2,237474;38,87617;148;0;15;0;0;2019-06-09 13:36:34.000
21354;48,85635;2,237455;38,78233;148;0;15;0;0;2019-06-09 13:36:30.000
21355;48,85647;2,237443;38,7274;148;0;15;0;0;2019-06-09 13:36:28.000
21356;48,8568;2,237387;38,14629;147;0;15;0;0;2019-06-09 13:36:23.000
21357;48,85686;2,237379;37,95059;147;0;15;0;0;2019-06-09 13:36:22.000
21358;48,85738;2,237262;36,1367;147;0;15;0;0;2019-06-09 13:36:14.000
21359;48,85745;2,237248;35,91583;146;0;15;0;0;2019-06-09 13:36:13.000
21360;48,8579;2,237139;34,85259;145;0;15;0;0;2019-06-09 13:36:06.000
21361;48,85796;2,237128;34,72459;144;0;15;0;0;2019-06-09 13:36:05.000
21362;48,8526;2,23675;36,61117;142;0;15;0;0;2019-06-09 13:37:29.000
21363;48,85854;2,236997;33,47746;142;0;15;0;0;2019-06-09 13:35:56.000
21364;48,85225;2,236715;35,47876;143;0;15;0;0;2019-06-09 13:37:34.000
21365;48,8518;2,236801;34,37961;140;0;15;0;0;2019-06-09 13:37:40.000
21366;48,85347;2,229713;32,70728;126;0;15;0;0;2019-06-09 13:38:45.000
21367;48,85326;2,229908;32,94036;125;0;15;0;0;2019-06-09 13:38:42.000
21368;48,85293;2,230236;32,71674;125;0;15;0;0;2019-06-09 13:38:37.000
21369;48,85262;2,230623;32,25268;126;0;15;0;0;2019-06-09 13:38:32.000
21370;48,85256;2,230716;32,14081;127;0;15;0;0;2019-06-09 13:38:31.000
21371;48,85223;2,231431;31,37787;127;0;15;0;0;2019-06-09 13:38:24.000
21372;48,85211;2,231778;31,13301;128;0;15;0;0;2019-06-09 13:38:21.000
21373;48,85194;2,23237;30,94826;127;0;15;0;0;2019-06-09 13:38:16.000
21374;48,85176;2,233099;32,34756;127;0;15;0;0;2019-06-09 13:38:10.000
21375;48,85162;2,233876;32,43127;128;0;15;0;0;2019-06-09 13:38:04.000
21376;48,85155;2,234288;32,43446;129;0;15;0;0;2019-06-09 13:38:01.000
21377;48,8515;2,234684;33,44497;130;0;15;0;0;2019-06-09 13:37:58.000
21378;48,85144;2,23525;34,35308;132;0;15;0;0;2019-06-09 13:37:54.000
21379;48,85143;2,235383;34,40971;132;0;15;0;0;2019-06-09 13:37:53.000
21380;48,85142;2,235522;34,47886;132;0;15;0;0;2019-06-09 13:37:52.000
21381;48,85141;2,2358;34,61269;133;0;15;0;0;2019-06-09 13:37:50.000
21382;48,8514;2,235938;34,59483;134;0;15;0;0;2019-06-09 13:37:49.000
21383;48,8514;2,23608;34,54844;134;0;15;0;0;2019-06-09 13:37:48.000
21384;48,85144;2,236352;34,36778;135;0;15;0;0;2019-06-09 13:37:46.000
21385;48,85158;2,236663;34,10261;137;0;15;0;0;2019-06-09 13:37:43.000
21386;48,85173;2,23678;34,17369;139;0;15;0;0;2019-06-09 13:37:41.000
21387;48,85203;2,236749;34,96284;141;0;15;0;0;2019-06-09 13:37:37.000
21388;48,85848;2,229101;31,02183;134;0;15;0;0;2019-06-09 13:25:41.000
21389;48,85908;2,236914;33,05046;141;0;15;0;0;2019-06-09 13:35:48.000
21390;48,85964;2,236918;33,11297;140;0;15;0;0;2019-06-09 13:35:40.000
21391;48,86382;2,233196;33,54087;131;0;15;0;0;2019-06-09 13:34:03.000
21392;48,86372;2,232839;33,772;131;0;15;0;0;2019-06-09 13:34:00.000
21393;48,86367;2,232673;33,75828;131;0;15;0;0;2019-06-09 13:33:58.000
21394;48,86336;2,232021;31,91788;131;0;15;0;0;2019-06-09 13:33:51.000
21395;48,86302;2,231466;32,09206;132;0;15;0;0;2019-06-09 13:33:44.000
21396;48,86269;2,231059;32,35242;133;0;15;0;0;2019-06-09 13:33:38.000
21397;48,86256;2,230927;32,19988;133;0;15;0;0;2019-06-09 13:33:36.000
21398;48,86238;2,230783;31,52878;134;0;15;0;0;2019-06-09 13:33:33.000
21399;48,86189;2,230524;29,98378;134;0;15;0;0;2019-06-09 13:33:26.000
21400;48,86144;2,23028;30,47299;133;0;15;0;0;2019-06-09 13:33:19.000
21401;48,86112;2,230098;31,4306;133;0;15;0;0;2019-06-09 13:33:14.000
21402;48,86078;2,229963;32,11847;134;0;15;0;0;2019-06-09 13:33:09.000
21403;48,86049;2,229852;32,16527;134;0;15;0;0;2019-06-09 13:33:05.000
21404;48,86035;2,229804;32,02034;134;0;15;0;0;2019-06-09 13:33:03.000
21405;48,86027;2,229788;31,90568;135;0;15;0;0;2019-06-09 13:33:02.000
21406;48,85992;2,22965;31,16062;135;0;15;0;0;2019-06-09 13:32:57.000
21407;48,8597;2,22958;30,99125;134;0;15;0;0;2019-06-09 13:32:54.000
21408;48,85955;2,229529;30,8688;134;0;15;0;0;2019-06-09 13:32:52.000
21409;48,85898;2,229275;30,39826;134;0;15;0;0;2019-06-09 13:32:44.000
21410;48,85868;2,229156;30,60649;133;0;15;0;0;2019-06-09 13:32:40.000
21411;48,85836;2,229015;31,50351;133;0;15;0;0;2019-06-09 13:32:35.000
21412;48,86383;2,233305;33,42609;131;0;15;0;0;2019-06-09 13:34:04.000
21413;48,85915;2,236909;33,0257;141;0;15;0;0;2019-06-09 13:35:47.000
21414;48,8639;2,233644;32,33677;131;0;15;0;0;2019-06-09 13:34:07.000
21415;48,86402;2,234635;31,02178;130;0;15;0;0;2019-06-09 13:34:16.000
21416;48,8602;2,237058;33,30048;138;0;15;0;0;2019-06-09 13:35:32.000
21417;48,8608;2,237308;33,0739;137;0;15;0;0;2019-06-09 13:35:24.000
21418;48,86082;2,237321;33,11743;136;0;15;0;0;2019-06-09 13:35:23.000
21419;48,86089;2,237353;33,15244;136;0;15;0;0;2019-06-09 13:35:22.000
21420;48,86142;2,237664;32,52334;136;0;15;0;0;2019-06-09 13:35:14.000
21421;48,86182;2,237925;32,295;135;0;15;0;0;2019-06-09 13:35:08.000
21422;48,86189;2,237977;32,26982;134;0;15;0;0;2019-06-09 13:35:07.000
21423;48,86231;2,238058;30,15358;132;0;15;0;0;2019-06-09 13:35:01.000
21424;48,86239;2,238075;29,68707;132;0;15;0;0;2019-06-09 13:35:00.000
21425;48,86263;2,237967;29,06592;132;0;15;0;0;2019-06-09 13:34:56.000
21426;48,86315;2,237567;29,71439;132;0;15;0;0;2019-06-09 13:34:48.000
21427;48,86328;2,237456;29,73413;132;0;15;0;0;2019-06-09 13:34:46.000
21428;48,86351;2,237197;29,68535;132;0;15;0;0;2019-06-09 13:34:42.000
21429;48,86357;2,237129;29,74928;132;0;15;0;0;2019-06-09 13:34:41.000
21430;48,86366;2,236977;29,68866;131;0;15;0;0;2019-06-09 13:34:39.000
21431;48,86374;2,236804;29,49991;131;0;15;0;0;2019-06-09 13:34:37.000
21432;48,86392;2,236231;30,52369;130;0;15;0;0;2019-06-09 13:34:31.000
21433;48,864;2,235941;31,15985;131;0;15;0;0;2019-06-09 13:34:28.000
21434;48,86404;2,235728;31,36319;131;0;15;0;0;2019-06-09 13:34:26.000
21435;48,86405;2,235628;31,37226;131;0;15;0;0;2019-06-09 13:34:25.000
21436;48,86406;2,235514;31,34874;130;0;15;0;0;2019-06-09 13:34:24.000
21437;48,86399;2,234316;30,86452;131;0;15;0;0;2019-06-09 13:34:13.000
21438;48,86039;2,167932;149,8;150;80;17;0;0;2015-08-04 15:42:13.000
21439;48,8657;2,20199;116,6;138;79;17;0;0;2015-08-04 16:22:25.000
21440;48,86556;2,201873;117,4;137;79;17;0;0;2015-08-04 16:22:19.000
21441;48,84829;2,166719;188,6;171;81;17;0;0;2015-08-04 15:53:16.000
21442;48,84832;2,166656;188,6;170;81;17;0;0;2015-08-04 15:53:14.000
21443;48,84834;2,166584;188,4;171;81;17;0;0;2015-08-04 15:53:11.000
21444;48,84838;2,166433;188,4;171;81;17;0;0;2015-08-04 15:53:08.000
21445;48,84838;2,166383;188,6;171;81;17;0;0;2015-08-04 15:53:07.000
